Date,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
03-06-2025,"1,841.30","12,128.00",237.27,"3,135.00",926.40,"1,195.70","1,437.90",468.75,162.41,"2,552.40",407.25,191.91,"2,255.70",959.91,141.04,416.95,"1,566.30","29,375.00","1,630.40","2,313.89","2,395.51","16,619.00",391.50,804.55,856.55,"3,318.60","1,248.30","1,543.80","5,925.28","31,355.00","1,667.50",408.90,946.40,"6,530.00","1,114.60","1,238.50",328.25,288.25,246.22,"5,354.00",109.44,"1,775.30","3,046.50",253.66,"3,519.80","2,234.40","3,644.80",897.90,426.09,552.40,"4,055.20",392.85,632.00,"3,726.69","2,744.80","11,035.00","1,181.50",108.92,973.80,"1,991.90","6,812.50",809.80,"1,405.50","5,383.50",678.35,760.95,648.25,"1,543.00",474.40,"1,473.20","1,543.07","5,061.00",151.64,"13,095.89","8,563.00","3,314.00","1,579.60",115.91,157.35,309.75,386.00,"5,575.50","3,356.13",100.27,"1,432.30"
04-06-2025,"1,875.40","12,163.00",238.05,"3,137.10",931.50,"1,198.75","1,431.00",468.00,163.48,"2,549.70",404.80,189.52,"2,249.00",968.19,140.67,417.00,"1,512.70","29,440.00","1,626.10","2,325.89","2,413.45","16,809.00",393.65,803.40,866.00,"3,346.90","1,251.90","1,556.70","5,971.24","31,415.00","1,664.90",409.26,951.70,"6,618.00","1,124.40","1,227.20",329.25,288.55,246.86,"5,319.50",109.54,"1,775.90","3,053.40",254.61,"3,499.80","2,272.30","3,626.50",898.70,429.30,552.45,"4,074.50",394.60,635.85,"3,671.02","2,760.40","11,033.00","1,171.00",109.03,968.55,"1,956.10","6,855.00",806.50,"1,423.50","5,416.00",689.95,770.75,641.20,"1,551.20",467.80,"1,471.90","1,542.67","5,153.00",153.15,"13,350.69","8,563.50","3,309.30","1,584.10",117.32,158.18,311.55,390.60,"5,542.00","3,332.18",101.81,"1,436.20"
05-06-2025,"1,878.80","12,126.00",237.77,"3,141.70",955.70,"1,200.65","1,454.80",491.60,164.34,"2,554.40",407.90,190.62,"2,243.50",972.38,139.24,419.10,"1,511.60","29,515.00","1,632.40","2,337.59","2,427.99","17,023.00",393.55,825.70,872.20,"3,349.20","1,290.60","1,562.80","5,961.35","31,455.00","1,683.10",407.98,949.85,"6,628.50","1,111.90","1,214.90",328.65,294.25,247.94,"5,308.50",109.02,"1,774.80","3,041.60",250.64,"3,504.00","2,294.60","3,642.60",893.40,429.90,550.15,"4,153.50",394.90,637.25,"3,782.02","2,717.60","11,159.00","1,159.00",109.53,968.75,"1,944.00","6,876.00",806.00,"1,442.40","5,482.00",696.50,771.75,651.45,"1,554.30",468.10,"1,489.80","1,521.68","5,181.50",152.55,"13,418.37","8,557.50","3,280.50","1,610.00",116.38,157.97,309.80,393.50,"5,600.00","3,322.52",103.75,"1,456.70"
06-06-2025,"1,870.20","12,462.00",240.06,"3,154.30",960.15,"1,208.60","1,459.70",502.25,167.67,"2,574.40",418.40,191.15,"2,245.20",986.90,140.78,421.05,"1,593.20","29,600.00","1,637.70","2,350.77","2,456.88","16,523.00",399.55,880.35,884.10,"3,384.10","1,320.90","1,571.10","5,981.12","31,595.00","1,679.20",414.68,962.75,"6,544.50","1,115.60","1,210.10",332.85,295.80,248.59,"5,394.00",110.18,"1,780.60","3,106.50",246.18,"3,559.90","2,446.20","3,656.30",937.15,430.42,555.15,"4,201.60",398.95,650.15,"3,851.35","2,747.80","11,253.00","1,194.60",111.05,"1,004.90","1,990.00","6,942.50",813.05,"1,443.50","5,480.50",681.60,776.85,688.25,"1,563.80",477.00,"1,504.20","1,519.99","5,204.00",153.28,"14,183.74","8,637.00","3,297.50","1,593.40",115.71,157.49,316.70,390.70,"5,607.50","3,335.43",104.99,"1,471.70"
09-06-2025,"1,865.10","12,637.00",242.80,"3,180.70",973.65,"1,207.65","1,434.80",525.00,171.36,"2,608.50",431.00,193.64,"2,247.90",987.00,143.32,423.05,"1,644.60","29,825.00","1,648.30","2,354.12","2,503.32","16,827.00",406.20,878.60,901.40,"3,411.80","1,319.10","1,579.10","6,142.72","31,690.00","1,694.40",427.64,974.55,"6,633.00","1,121.20","1,217.60",337.10,300.50,251.29,"5,391.00",112.20,"1,790.80","3,087.40",248.02,"3,533.90","2,539.90","3,678.90",960.75,434.53,560.00,"4,179.10",401.00,650.80,"3,942.35","2,743.20","11,260.00","1,219.90",112.62,"1,008.00","2,017.40","6,932.00",820.05,"1,448.80","5,695.00",694.65,780.05,698.00,"1,572.90",476.60,"1,506.60","1,522.98","5,258.00",155.39,"14,183.74","8,641.00","3,383.30","1,592.70",117.69,157.32,320.40,392.45,"5,697.00","3,372.59",107.33,"1,467.10"
10-06-2025,"1,857.10","12,520.00",244.68,"3,221.00",981.80,"1,215.70","1,422.90",534.05,172.72,"2,708.00",431.45,195.67,"2,218.90",980.21,142.19,427.00,"1,637.70","29,825.00","1,668.10","2,356.09","2,533.37","16,907.00",413.20,868.00,915.50,"3,388.70","1,348.80","1,610.90","6,096.27","31,545.00","1,688.80",430.22,973.70,"6,674.00","1,115.10","1,213.90",339.20,301.05,254.87,"5,377.50",111.77,"1,785.50","3,067.50",246.93,"3,524.20","2,553.60","3,679.80",949.75,443.28,561.10,"4,080.00",399.55,658.35,"3,876.02","2,745.00","11,391.00","1,232.80",119.21,"1,003.10","1,998.10","6,918.50",817.05,"1,438.50","5,599.00",690.55,779.65,700.40,"1,596.00",476.25,"1,510.80","1,534.69","5,385.00",154.31,"14,314.12","8,626.00","3,371.70","1,609.90",117.76,155.68,320.10,397.40,"5,667.00","3,413.00",105.89,"1,473.80"
11-06-2025,"1,860.20","12,452.00",247.32,"3,205.80",978.80,"1,209.60","1,431.00",520.55,175.62,"2,722.20",428.65,200.09,"2,208.80",972.78,145.15,426.15,"1,608.20","29,830.00","1,721.90","2,337.59","2,502.45","16,587.00",412.05,868.55,904.50,"3,373.30","1,351.10","1,637.50","6,006.32","31,895.00","1,690.60",429.06,955.05,"6,719.00","1,104.30","1,223.80",338.10,295.45,258.92,"5,352.00",110.30,"1,799.30","3,080.70",242.59,"3,541.60","2,538.60","3,684.80",942.50,445.79,561.25,"4,078.20",402.10,655.20,"3,851.02","2,771.00","11,464.00","1,231.40",117.41,"1,007.10","2,012.90","6,927.50",815.05,"1,448.90","5,631.00",695.75,765.80,686.05,"1,631.10",475.10,"1,521.70","1,525.17","5,394.00",152.82,"14,293.22","8,719.00","3,349.90","1,503.80",117.09,156.41,333.85,392.90,"5,650.00","3,421.87",106.38,"1,456.40"
12-06-2025,"1,844.20","12,390.00",247.88,"3,258.80",978.80,"1,192.80","1,425.20",517.25,172.33,"2,689.10",415.75,192.18,"2,219.40",969.29,142.99,421.00,"1,581.70","29,690.00","1,701.20","2,294.61","2,466.09","16,652.00",401.65,847.85,876.95,"3,322.50","1,362.70","1,644.40","5,950.98","31,520.00","1,687.40",425.36,939.10,"6,725.00","1,085.10","1,203.90",333.70,289.00,259.61,"5,315.50",108.02,"1,766.00","3,019.20",240.66,"3,452.70","2,555.00","3,603.90",936.85,433.05,548.35,"4,074.00",392.70,651.05,"3,751.69","2,739.40","11,323.00","1,212.90",113.43,995.65,"2,028.80","6,996.50",805.95,"1,441.60","5,476.50",675.90,744.80,668.05,"1,608.60",476.60,"1,502.80","1,518.54","5,415.00",150.50,"14,023.50","8,567.00","3,267.50","1,485.10",115.64,152.89,318.65,387.40,"5,569.50","3,384.71",103.49,"1,445.80"
13-06-2025,"1,840.40","12,408.00",251.51,"3,252.50",974.95,"1,188.40","1,416.10",514.25,171.43,"2,663.80",406.45,191.34,"2,214.20",956.42,140.34,413.90,"1,553.80","29,610.00","1,695.30","2,281.13","2,431.38","16,850.00",397.20,851.25,861.00,"3,310.00","1,362.50","1,659.00","5,929.23","31,585.00","1,687.80",421.48,920.75,"6,667.00","1,078.40","1,188.80",331.95,285.50,260.21,"5,319.00",106.61,"1,755.20","3,006.00",239.22,"3,421.90","2,598.70","3,587.40",933.10,431.05,542.50,"4,051.90",391.20,641.80,"3,726.69","2,740.90","11,224.00","1,205.80",114.18,987.25,"2,011.00","6,994.50",792.35,"1,427.90","5,262.00",672.20,735.15,667.15,"1,602.00",469.90,"1,505.20","1,501.40","5,429.00",146.24,"14,017.52","8,463.50","3,260.00","1,453.10",111.46,152.13,312.30,394.20,"5,570.00","3,396.05",102.67,"1,405.00"
16-06-2025,"1,861.30","12,530.00",256.79,"3,275.80",974.40,"1,194.90","1,426.90",512.95,173.60,"2,704.90",406.55,191.63,"2,244.80",965.30,141.85,418.20,"1,566.60","29,805.00","1,723.00","2,289.39","2,466.38","17,009.00",399.40,859.00,865.70,"3,307.60","1,346.80","1,693.90","5,944.06","32,280.00","1,685.30",427.80,922.60,"6,687.50","1,083.40","1,188.00",333.70,288.65,262.89,"5,365.00",106.79,"1,797.80","3,023.60",240.62,"3,438.10","2,633.30","3,628.70",938.00,415.68,550.15,"4,087.00",394.35,649.60,"3,786.35","2,796.50","11,495.00","1,215.40",112.59,"1,003.80","2,028.20","7,114.00",792.50,"1,437.80","5,382.50",682.20,754.90,676.15,"1,623.80",473.15,"1,527.00","1,494.57","5,449.50",146.97,"13,912.02","8,529.50","3,271.50","1,485.40",111.24,154.17,316.40,403.85,"5,560.50","3,445.92",102.12,"1,400.60"
17-06-2025,"1,854.80","12,595.00",252.31,"3,255.40",957.65,"1,181.00","1,423.20",486.35,171.75,"2,671.40",403.10,190.47,"2,264.80",962.41,141.68,417.40,"1,555.20","29,620.00","1,729.60","2,290.57","2,412.58","17,155.00",396.05,851.45,848.85,"3,316.50","1,318.80","1,718.60","5,964.32","32,215.00","1,650.20",427.36,891.00,"6,538.00","1,071.60","1,195.60",335.20,288.55,262.91,"5,341.00",105.88,"1,800.20","3,007.20",238.04,"3,405.70","2,645.70","3,622.30",923.00,408.47,550.90,"4,059.10",391.30,641.70,"3,751.02","2,777.20","11,383.00","1,215.10",111.64,999.65,"2,003.30","7,006.50",792.30,"1,431.20","5,310.50",694.10,756.65,665.00,"1,639.90",470.35,"1,503.50","1,504.29","5,514.50",144.96,"13,723.92","8,494.50","3,321.60","1,474.80",109.23,152.60,312.80,401.75,"5,568.50","3,464.64",100.53,"1,392.30"
18-06-2025,"1,865.90","12,748.00",250.36,"3,227.00",958.30,"1,170.40","1,412.60",452.80,170.83,"2,675.40",397.05,185.72,"2,281.40",964.55,140.82,415.90,"1,586.80","29,305.00","1,715.90","2,259.79","2,384.07","17,098.00",393.40,844.80,846.45,"3,277.80","1,313.30","1,710.70","5,973.71","32,390.00","1,648.00",426.48,893.90,"6,549.00","1,065.20","1,196.60",332.40,287.30,261.59,"5,393.00",105.48,"1,797.20","3,041.10",236.51,"3,467.80","2,634.40","3,601.50",919.00,405.75,545.05,"4,228.40",390.35,645.35,"3,823.35","2,775.90","11,406.00","1,221.00",110.16,986.35,"1,981.40","6,933.50",791.90,"1,430.10","5,273.00",683.95,763.30,662.10,"1,632.90",469.40,"1,498.10","1,479.32","5,450.50",144.12,"13,619.41","8,468.00","3,355.80","1,461.80",108.22,152.11,315.85,400.50,"5,572.50","3,401.67",99.87,"1,372.60"
19-06-2025,"1,877.00","12,806.00",251.56,"3,164.00",950.05,"1,159.45","1,411.30",437.45,164.47,"2,693.20",390.35,180.41,"2,268.00",965.25,138.67,416.00,"1,544.40","29,310.00","1,713.90","2,256.74","2,346.75","16,882.00",384.55,839.90,823.60,"3,237.30","1,326.10","1,684.00","5,800.74","32,375.00","1,647.60",429.28,887.45,"6,493.00","1,088.30","1,194.00",330.05,286.45,265.58,"5,493.50",102.98,"1,789.40","3,094.80",231.66,"3,505.40","2,637.10","3,621.10",900.50,406.99,532.80,"4,203.10",384.25,641.35,"3,815.69","2,779.90","11,420.00","1,217.50",107.30,996.05,"1,967.60","7,009.50",785.10,"1,433.30","5,271.00",666.70,747.30,652.20,"1,618.40",448.65,"1,484.00","1,478.87","5,368.00",139.68,"13,401.45","8,496.00","3,284.80","1,460.80",104.89,151.00,313.45,398.55,"5,558.00","3,374.66",98.49,"1,338.00"
20-06-2025,"1,936.70","12,791.00",251.89,"3,167.20",957.10,"1,180.20","1,427.10",438.60,167.31,"2,712.60",409.05,181.85,"2,285.70",979.91,138.65,418.55,"1,557.50","28,875.00","1,739.90","2,268.54","2,373.70","16,996.00",390.10,854.25,828.10,"3,271.50","1,325.30","1,696.10","5,899.09","32,290.00","1,665.10",433.96,899.05,"6,592.00","1,100.20","1,189.40",335.20,293.10,266.54,"5,525.00",103.04,"1,810.90","3,184.40",234.15,"3,519.00","2,606.40","3,662.00",905.00,409.35,533.45,"4,300.30",389.05,649.15,"3,931.69","2,812.10","11,458.00","1,220.70",106.05,"1,005.55","1,986.20","7,063.50",796.15,"1,466.20","5,390.00",688.25,765.65,666.35,"1,622.90",459.60,"1,499.70","1,473.29","5,376.50",143.48,"13,549.74","8,371.00","3,214.20","1,458.90",107.22,151.97,313.50,408.25,"5,587.00","3,386.19",100.13,"1,349.30"
23-06-2025,"1,936.30","12,699.00",251.38,"3,165.50",952.10,"1,179.55","1,420.10",440.55,168.34,"2,723.70",410.90,184.76,"2,264.10",971.78,139.92,413.90,"1,583.60","28,565.00","1,703.20","2,237.95","2,396.58","17,056.00",393.00,852.45,837.20,"3,260.90","1,317.90","1,681.80","5,854.61","31,575.00","1,662.50",436.82,910.70,"6,636.00","1,109.40","1,171.00",332.60,290.25,263.24,"5,552.50",103.91,"1,818.60","3,135.00",233.85,"3,505.70","2,601.70","3,583.70",915.50,406.35,535.55,"4,335.80",392.50,661.40,"4,080.02","2,778.60","11,449.00","1,214.10",107.60,997.00,"1,997.60","7,007.50",790.20,"1,456.80","5,467.00",683.30,760.10,661.65,"1,584.00",461.80,"1,499.10","1,471.10","5,327.50",142.84,"13,395.47","8,286.50","3,091.60","1,419.90",107.82,152.43,313.45,420.90,"5,569.50","3,344.70",98.70,"1,354.80"
24-06-2025,"1,933.60","12,611.00",243.92,"3,180.90",964.55,"1,182.90","1,424.10",442.90,166.83,"2,780.90",413.70,185.49,"2,275.30",978.02,142.84,414.35,"1,598.50","28,505.00","1,691.80","2,226.14","2,429.15","17,097.00",398.45,849.50,851.85,"3,311.80","1,337.30","1,677.10","5,933.68","31,500.00","1,661.70",444.72,924.20,"6,565.50","1,107.70","1,173.80",329.95,285.95,264.97,"5,629.00",105.22,"1,843.00","3,150.10",237.82,"3,526.00","2,566.00","3,604.80",916.50,407.81,554.20,"4,250.60",392.65,669.40,"4,038.35","2,837.10","11,579.00","1,221.20",109.37,"1,007.00","2,009.20","7,006.00",795.40,"1,450.80","5,606.50",682.45,764.10,676.05,"1,581.60",462.75,"1,502.40","1,496.32","5,336.50",147.09,"13,708.99","8,377.00","3,159.80","1,443.30",110.61,154.79,319.25,418.50,"5,617.00","3,341.54",100.97,"1,389.50"
25-06-2025,"1,965.60","12,767.00",241.91,"3,226.70",974.75,"1,202.20","1,425.80",442.10,165.39,"2,831.80",412.90,183.98,"2,279.90",987.64,141.98,416.35,"1,608.80","29,075.00","1,717.10","2,241.49","2,450.10","17,000.00",403.05,854.35,850.20,"3,318.90","1,341.60","1,705.00","5,897.11","31,755.00","1,669.60",439.66,919.90,"6,586.50","1,126.50","1,185.30",330.85,290.45,269.41,"5,576.00",105.94,"1,842.70","3,215.50",239.06,"3,652.20","2,574.00","3,619.80",928.00,408.32,559.40,"4,276.40",391.75,672.65,"4,083.02","2,916.80","11,733.00","1,213.30",111.40,"1,024.45","2,011.80","7,042.00",800.05,"1,467.30","5,639.00",676.60,781.90,675.10,"1,614.90",460.30,"1,510.00","1,498.11","5,436.00",144.30,"13,656.24","8,389.50","3,149.10","1,454.90",110.71,156.39,319.60,406.05,"5,708.00","3,395.16",102.24,"1,393.10"
26-06-2025,"2,014.30","12,715.00",244.73,"3,222.50",981.95,"1,215.70","1,439.10",448.90,170.46,"2,883.30",420.25,186.79,"2,289.80","1,008.39",146.28,420.30,"1,627.00","30,105.00","1,724.10","2,243.55","2,507.30","17,266.00",405.65,847.10,864.75,"3,364.60","1,321.50","1,690.20","5,942.57","32,215.00","1,669.80",440.78,954.90,"6,616.00","1,145.40","1,184.30",337.15,293.50,268.52,"5,611.50",106.25,"1,860.80","3,215.80",239.34,"3,694.70","2,583.20","3,659.60",951.50,413.32,566.75,"4,315.40",394.15,690.60,"4,071.35","2,928.90","11,951.00","1,233.50",115.63,"1,032.55","2,053.60","7,101.50",797.05,"1,495.30","5,691.50",674.75,782.95,703.20,"1,616.00",458.40,"1,513.80","1,505.14","5,373.00",148.12,"13,804.53","8,433.00","3,164.90","1,444.50",111.07,160.54,329.75,410.10,"5,828.00","3,392.20",102.93,"1,429.30"
27-06-2025,"2,027.10","12,642.00",242.83,"3,341.40",981.80,"1,229.35","1,462.20",451.15,173.54,"2,861.10",421.55,191.02,"2,358.70","1,004.95",147.22,418.65,"1,654.10","31,030.00","1,723.30","2,269.23","2,565.56","17,484.00",408.85,845.80,883.70,"3,337.20","1,301.00","1,674.40","5,998.91","32,260.00","1,687.60",441.58,939.35,"6,658.00","1,124.30","1,176.40",338.30,299.25,265.05,"5,660.00",106.34,"1,850.60","3,203.30",241.33,"3,666.20","2,570.70","3,679.20",947.00,415.83,574.95,"4,313.50",394.15,697.35,"4,013.02","2,939.30","12,213.00","1,225.10",116.87,"1,028.90","2,044.00","7,308.50",805.40,"1,515.40","5,816.00",672.20,767.40,699.95,"1,608.00",461.60,"1,502.40","1,520.94","5,293.00",149.06,"14,067.29","8,436.00","3,178.40","1,442.20",110.98,161.45,333.00,414.50,"5,794.50","3,391.51",102.75,"1,440.20"
30-06-2025,"2,009.60","12,400.00",244.21,"3,408.20",989.95,"1,232.65","1,445.80",450.85,172.46,"2,844.50",427.40,190.84,"2,341.10",998.27,146.96,416.45,"1,628.00","31,030.00","1,728.60","2,257.13","2,539.48","17,598.00",405.45,837.80,881.75,"3,399.40","1,283.30","1,687.00","6,009.78","32,680.00","1,675.70",432.70,941.70,"6,809.50","1,098.90","1,178.40",334.90,299.90,265.98,"5,656.50",110.50,"1,838.30","3,183.20",248.78,"3,690.20","2,623.90","3,669.80",936.50,416.49,577.45,"4,372.30",391.95,692.85,"4,145.02","2,918.00","12,093.00","1,199.20",117.15,"1,020.50","2,056.00","7,242.00",820.35,"1,500.60","5,976.50",682.15,760.30,706.85,"1,601.80",457.55,"1,505.90","1,522.28","5,317.00",153.60,"14,311.13","8,376.00","3,251.50","1,428.10",114.20,159.76,331.95,421.50,"5,851.00","3,412.11",103.22,"1,450.20"
01-07-2025,"2,019.40","12,442.00",243.37,"3,416.70","1,002.50","1,205.05","1,432.00",450.35,174.35,"2,848.10",423.65,189.62,"2,369.50","1,003.56",147.14,415.10,"1,599.80","31,185.00","1,718.30","2,258.01","2,541.81","17,196.00",406.55,843.45,872.40,"3,348.30","1,276.80","1,671.20","5,880.31","32,315.00","1,667.20",436.72,951.25,"6,856.50","1,095.60","1,168.60",332.60,297.55,264.55,"5,715.50",113.07,"1,862.50","3,176.10",247.54,"3,700.50","2,641.90","3,666.70",936.65,413.95,580.25,"4,452.40",389.75,694.30,"4,096.02","2,893.60","12,210.00","1,173.30",118.28,"1,029.60","2,053.80","7,496.00",820.30,"1,528.40","5,965.00",683.05,762.05,696.45,"1,606.80",451.60,"1,515.70","1,518.00","5,304.00",154.64,"14,273.31","8,399.00","3,323.10","1,400.40",115.42,160.06,332.05,432.25,"5,743.50","3,380.28",101.43,"1,447.00"
02-07-2025,"2,033.30","12,622.00",241.07,"3,349.40",995.40,"1,194.00","1,427.80",447.20,175.68,"2,849.80",418.40,190.76,"2,419.40",990.54,147.91,412.95,"1,554.60","31,640.00","1,718.60","2,269.43","2,549.95","16,939.00",406.65,831.90,878.80,"3,338.00","1,270.80","1,677.10","5,837.31","32,445.00","1,677.50",433.82,968.70,"6,859.50","1,095.80","1,174.60",333.75,294.85,267.00,"5,722.50",113.85,"1,856.80","3,165.20",243.05,"3,708.00","2,625.40","3,596.80",923.00,416.83,594.20,"4,391.90",386.90,698.35,"4,148.35","2,898.30","12,436.00","1,175.30",118.28,"1,059.90","2,007.90","7,441.00",812.90,"1,518.80","5,956.00",666.10,756.00,676.90,"1,610.50",453.05,"1,497.60","1,533.35","5,304.50",153.39,"14,348.95","8,356.50","3,287.70","1,383.40",114.23,165.88,331.80,426.95,"5,790.00","3,373.97",101.95,"1,443.90"
03-07-2025,"2,019.30","12,752.00",244.05,"3,334.10",999.40,"1,194.20","1,425.90",445.55,171.51,"2,817.60",415.45,192.74,"2,430.90",991.09,147.87,413.35,"1,527.10","31,420.00","1,711.90","2,275.62","2,531.53","16,822.00",399.90,829.70,875.25,"3,332.90","1,291.30","1,671.90","5,803.21","34,405.00","1,679.70",425.32,956.50,"6,876.00","1,089.40","1,171.20",334.60,293.70,267.05,"5,716.00",110.23,"1,810.20","3,174.40",242.32,"3,678.70","2,635.10","3,582.90",910.15,417.95,588.75,"4,348.70",386.45,692.85,"4,127.35","2,899.20","12,398.00","1,171.10",117.58,"1,046.10","1,980.70","7,565.00",807.10,"1,517.80","5,766.00",667.45,748.25,675.40,"1,618.70",450.70,"1,508.70","1,552.24","5,324.50",151.59,"14,117.05","8,382.50","3,311.70","1,381.70",114.16,165.91,331.50,426.25,"5,794.50","3,351.79",102.85,"1,431.10"
04-07-2025,"2,017.20","12,646.00",245.24,"3,368.00","1,001.00","1,196.40","1,442.80",445.10,171.79,"2,805.90",413.25,193.41,"2,424.20",992.18,151.62,412.55,"1,526.70","31,315.00","1,725.90","2,301.10","2,519.80","16,856.00",401.00,836.00,877.20,"3,342.00","1,307.40","1,655.20","5,793.82","35,930.00","1,676.30",425.96,953.00,"6,906.50","1,089.70","1,192.90",335.50,294.00,270.05,"5,629.00",110.85,"1,799.70","3,162.50",240.78,"3,686.90","2,662.80","3,594.60",925.30,417.13,595.75,"4,261.10",386.10,699.45,"3,637.35","2,880.10","12,506.00","1,177.60",116.96,"1,041.40","1,994.40","7,553.50",811.85,"1,527.30","5,753.00",676.60,747.55,676.15,"1,640.70",456.15,"1,513.30","1,535.14","5,316.00",153.09,"14,159.85","8,433.00","3,292.40","1,378.20",114.37,163.01,346.20,427.55,"5,771.50","3,370.52",102.60,"1,424.40"
07-07-2025,"2,033.90","12,520.00",241.52,"3,352.30",998.80,"1,211.05","1,435.70",437.50,169.97,"2,779.10",411.50,193.15,"2,442.80",991.24,153.75,416.15,"1,514.30","31,105.00","1,710.40","2,371.04","2,497.50","16,717.00",401.20,832.50,883.35,"3,436.10","1,310.50","1,623.90","5,776.03","36,045.00","1,679.90",429.96,953.50,"6,888.50","1,101.90","1,268.40",337.45,295.90,267.75,"5,682.50",112.51,"1,808.30","3,160.20",241.09,"3,666.10","2,660.60","3,581.40",924.65,417.01,592.00,"4,236.30",384.25,692.10,"3,666.02","2,876.90","12,345.00","1,175.10",119.43,"1,042.60","2,006.40","7,616.00",806.85,"1,541.50","5,748.00",680.45,737.15,671.30,"1,627.00",464.05,"1,510.50","1,531.25","5,350.00",152.17,"14,220.56","8,463.50","3,278.20","1,382.60",114.31,162.40,350.50,417.10,"5,884.00","3,362.54",103.49,"1,435.60"
08-07-2025,"2,030.00","12,414.00",243.24,"3,322.40",983.20,"1,208.95","1,442.00",436.20,170.76,"2,820.80",419.80,192.63,"2,484.60",998.22,153.82,417.20,"1,521.70","31,300.00","1,708.10","2,353.63","2,512.24","16,511.00",400.85,842.90,881.25,"3,478.00","1,283.80","1,635.40","5,772.08","35,490.00","1,672.50",444.90,951.10,"6,938.00","1,099.90","1,277.40",343.20,297.75,269.65,"5,679.50",112.01,"1,816.90","3,157.90",239.76,"3,441.30","2,649.80","3,606.40",927.65,419.64,591.55,"4,213.00",382.85,685.60,"3,626.68","2,830.70","12,445.00","1,165.40",120.00,"1,045.00","2,018.30","7,565.00",812.65,"1,537.60","5,802.00",675.80,739.30,668.95,"1,638.70",458.15,"1,488.30","1,528.86","5,369.00",150.25,"13,816.48","8,339.50","3,296.80","1,364.70",113.74,161.97,355.60,422.00,"5,839.00","3,357.12",102.69,"1,448.50"
09-07-2025,"2,019.70","12,470.00",243.35,"3,353.70",978.45,"1,213.90","1,431.90",425.00,164.94,"2,797.90",417.75,185.03,"2,498.90","1,003.11",150.25,419.45,"1,563.10","31,615.00","1,674.00","2,383.83","2,504.19","16,502.00",400.65,829.65,890.15,"3,523.90","1,269.40","1,614.80","5,829.41","35,800.00","1,669.40",445.86,944.80,"6,983.50","1,097.90","1,293.80",344.00,299.65,267.80,"5,695.00",111.00,"1,814.90","3,176.30",241.13,"3,432.10","2,645.60","3,579.70",940.60,419.40,590.35,"4,190.90",387.45,673.95,"3,605.35","2,840.10","12,562.00","1,164.70",120.43,"1,040.40","2,026.40","7,469.00",810.95,"1,519.00","5,852.00",672.05,750.15,681.05,"1,633.70",465.75,"1,491.70","1,519.24","5,329.50",144.59,"13,796.57","8,361.00","3,218.30","1,370.90",113.96,159.00,348.50,417.65,"5,882.00","3,335.04",103.28,"1,443.00"
