S.No,STK1001,STK1002,STK1003,STK1004,STK1005,STK1006,STK1008,STK1009,STK1010,STK1011,STK1012,STK1013,STK1014,STK1015,STK1016,STK1017,STK1018,STK1019,STK1020,STK1021,STK1022,STK1023,STK1024,STK1026,STK1028,STK1029,STK1030,STK1031,STK1032,STK1033,STK1034,STK1035,STK1037,STK1038,STK1039,STK1040,STK1041,STK1042,STK1043,STK1044,STK1045,STK1047,STK1048,STK1050,STK1051,STK1053,STK1055,STK1057,STK1058,STK1060,STK1061,STK1062,STK1063,STK1064,STK1065,STK1066,STK1067,STK1068,STK1069,STK1070,STK1071,STK1072,STK1073,STK1074,STK1075,STK1076,STK1078,STK1079,STK1081,STK1082,STK1083,STK1084,STK1085,STK1087,STK1088,STK1089,STK1091,STK1092,STK1093,STK1094,STK1095,STK1096,STK1097,STK1098,STK1099
25,-0.00238517,-0.01057199,-0.01748344,-0.00640667,-0.00894279,-0.01659495,0.00303306,-0.03294077,-0.02189381,-0.02968899,-0.03382287,-0.02108781,-0.02102989,-0.00890868,-0.01882656,-0.02059103,0.00891175,-0.00708418,-0.03957112,-0.02242305,-0.02080721,-0.01299831,-0.02588235,-0.01248357,-0.01929012,0.00346964,-0.00982755,-0.03552977,-0.00565162,-0.01982052,-0.01013544,-0.02678277,-0.02176845,-0.03039675,-0.02343464,-0.02925894,-0.00571455,-0.00788826,-0.01372384,0.00149975,-0.01618815,0.00028775,-0.01143984,-0.01936508,-0.02449209,-0.01098346,-0.00777326,0.03563974,-0.05141453,-0.01466615,-0.01038217,-0.01509498,-0.00892133,0.01638026,-0.01207564,-0.01296305,-0.00450331,-0.03363914,-0.02763948,-0.00272468,0.01004825,-0.02113739,-0.01113982,-0.00066656,-0.02508751,-0.00331004,0.01229752,-0.02675281,-0.01895505,-0.02732288,-0.00994060,-0.06635992,-0.01105409,-0.01764686,-0.01583714,-0.01024427,-0.02150672,0.00409255,0.00067766,-0.01838428,-0.00533405,-0.01868218,-0.03414216,0.00394791,-0.00832925
26,-0.02026648,-0.00698974,0.02453492,0.03149016,-0.02014833,-0.00132548,0.00559419,0.01976703,-0.01849829,-0.00703928,0.00783049,0.01701272,0.00977257,-0.01265285,0.00859702,0.00603323,0.00856064,0.02898388,-0.01604032,-0.00958236,0.00742470,0.02496818,0.02294686,-0.00088711,0.01416208,0.01068165,0.00749153,-0.00593374,-0.02480463,-0.01592086,-0.00416818,0.00241826,-0.00492320,0.01001794,0.05043120,0.00307362,0.00090744,0.00282146,-0.01798743,0.01563494,-0.02794163,0.02653722,-0.00625166,-0.00323729,0.00127771,0.02872096,-0.01426407,-0.01233342,0.00625907,-0.02741872,0.01532966,0.02496986,0.00654664,-0.01724423,-0.00292128,-0.00271218,-0.00771687,0.01265823,0.02401130,0.02190800,-0.00718731,0.00359897,0.00257809,0.01042188,0.02453621,-0.02693727,-0.02726906,0.00117355,0.01157673,0.00886132,-0.00155793,0.10056080,-0.01277445,-0.00092788,0.00014354,-0.03081212,0.00193842,-0.01442232,-0.00406321,0.01937072,0.05797582,0.00441457,-0.01407953,-0.00280884,0.00543478
27,-0.00104589,0.01220606,-0.00684211,0.00370707,0.02232875,-0.00299700,0.00390919,-0.00553825,-0.00395967,0.04792287,0.00685558,0.00336735,0.00263134,0.00435167,-0.04731269,-0.00381644,0.00721478,0.00050010,0.00617978,0.01287470,0.03939004,0.00310470,0.00413223,0.01820200,0.02172227,0.02584153,0.03270342,0.00853921,0.01035793,0.01805687,0.06296633,0.01490881,0.05402731,0.01643227,0.00107085,0.00578234,-0.01057702,-0.01176516,0.00155475,0.00669572,0.01788566,0.00182149,0.00682640,0.01461513,0.02182097,0.06886711,0.01023430,0.01248744,-0.00780862,0.05477245,0.03821316,0.00806452,-0.00325203,0.03591323,0.02729375,0.02093567,0.01626888,0.02500000,0.04896552,0.00901827,-0.00079456,0.02937158,0.01134842,0.03630663,0.03738318,0.03792188,0.00935708,0.02272221,0.01659850,0.07624067,0.02282841,0.07071994,0.01213101,0.00666841,0.00714388,0.00714698,0.00874598,0.02799427,0.01458144,0.00409449,-0.00570168,0.01704227,0.00648039,0.02535195,-0.00466830
28,-0.01698474,-0.01047538,-0.00715421,0.03874425,0.01616486,-0.00234040,-0.02126704,0.05656109,0.00588323,0.00027060,-0.00771675,0.00129912,0.00596059,-0.01672027,-0.01802402,-0.01003273,0.01321535,0.00214054,0.02080799,0.00263249,0.02738407,-0.01395172,0.00000000,-0.00130804,0.03771197,-0.01804431,0.00612259,-0.02137279,-0.00253944,-0.00559660,-0.00239685,-0.01877823,0.02384529,-0.01296242,-0.00784454,-0.00093357,-0.00274894,0.00000000,-0.01656315,-0.01596035,-0.01600251,-0.00713287,-0.00285828,0.00032010,-0.00493288,-0.02043186,-0.01347039,-0.01368709,-0.01627293,-0.01145475,0.01051006,0.00050000,-0.00693312,0.00063353,-0.00210147,-0.00328774,-0.01917495,0.03048780,0.01692965,0.00041525,-0.00804029,-0.01658925,-0.00740692,0.00218966,-0.00731982,0.00073073,-0.01966208,-0.02212923,-0.01916070,0.01428222,-0.00757145,0.00111764,0.00878945,-0.00588615,-0.01858801,0.00277325,0.01252179,-0.00618908,0.02062700,-0.00585529,-0.00414022,0.00284140,-0.00084052,-0.01112692,-0.01505801
29,0.00449708,0.02033885,0.01948225,-0.00247499,0.02890103,0.02471430,-0.00153022,0.01350684,-0.00237146,0.02105595,0.01784081,0.00551408,0.01207163,0.01467972,0.00105612,-0.00552786,0.03213489,-0.00516975,-0.02577806,0.00855180,0.03403098,0.00140042,0.01998824,0.02051954,0.02682927,0.02492571,0.00476342,-0.00823184,0.01247802,0.00324649,0.01106916,0.01061047,0.00531817,0.01962520,0.02461815,0.01268935,0.01010724,0.02743317,0.01386012,0.00553014,0.03093112,-0.03394844,-0.00539964,0.07936000,0.01537400,-0.01031050,0.01598646,0.00268391,0.00827128,-0.00772499,0.00798098,0.00166583,-0.00102669,0.02246452,-0.00533995,0.01131630,0.01192718,0.00591716,0.00452562,0.03480684,0.02569698,-0.02580972,0.01965791,-0.00619712,0.02382303,0.00803213,0.01113399,-0.00572511,0.00912232,0.00040232,0.01856079,0.03392394,0.00910891,-0.00144777,0.01769783,0.02122992,0.02323106,0.02070683,0.04056618,-0.01651241,0.00927648,0.02830118,-0.00148065,0.01250223,0.01090226
30,0.02450512,-0.01274972,-0.02748691,-0.00108331,-0.00955978,0.01722931,-0.02237548,0.00471315,0.00063429,-0.00490153,0.00000000,0.00408600,-0.00458756,0.00346347,-0.00448435,-0.01241417,0.01824109,-0.00826975,-0.00143739,0.00368185,0.01012669,0.02252013,0.00403458,-0.01197861,0.00712589,-0.00538462,-0.00950437,0.03582620,-0.02393440,-0.00157322,-0.02435712,-0.00047941,-0.01477563,0.01369995,-0.01104875,-0.00194279,-0.01182540,-0.01536590,0.01557362,0.00452307,-0.09774204,-0.00517644,0.00127346,-0.01689890,0.00574748,0.00694528,0.00792299,0.01590826,0.01358249,-0.01070455,0.01196092,0.02095460,0.00000000,-0.02197096,-0.01096408,-0.00590434,-0.03598015,-0.01911765,-0.00386163,-0.00887221,0.03495289,-0.04346320,0.01982516,0.01926690,-0.00886427,-0.01774719,0.01685647,-0.00457926,0.01385976,-0.00884742,0.00039120,0.04684779,-0.04866562,0.01988922,-0.01406106,0.01592991,-0.01636987,-0.05796217,-0.00715187,-0.01593412,0.01806674,-0.00174961,-0.01870387,-0.01975590,0.02392463
31,-0.01345426,0.00207185,0.01372813,-0.00580724,-0.00595806,0.04380622,0.03041229,0.01391136,0.02739506,-0.02050144,-0.02157303,0.01927598,-0.00324804,-0.00066373,-0.00145806,0.00600369,-0.00348933,0.03232886,0.00202598,0.00648433,-0.02141720,-0.00353707,-0.00975890,0.00086599,-0.01250000,0.00196323,0.00572528,-0.00956664,-0.01373959,-0.00064822,0.00165275,-0.00028778,-0.01740418,-0.00247454,-0.01028551,-0.00121650,0.00153471,0.01253586,-0.00323780,0.01116221,-0.12067192,0.00021986,0.00321307,-0.04071170,0.00141330,-0.02164348,-0.00797091,0.00425162,-0.00278652,-0.00295101,-0.01452472,0.00374654,0.03391572,0.00727713,0.00321101,0.00295773,-0.00036771,-0.00749625,-0.00565337,-0.01130276,0.01355093,0.00905141,0.00214222,-0.01015726,-0.01676914,-0.01032448,0.00882626,0.01521293,-0.01278017,-0.01671671,-0.00731976,-0.00801863,-0.00825083,0.00213236,0.01085296,-0.01293617,0.03064050,0.00501943,-0.01052260,0.03249294,-0.02272812,-0.00176317,0.00482517,-0.04492650,-0.00314770
32,-0.02156447,-0.02032094,-0.00743494,0.00154826,-0.00671302,0.00127255,-0.02312490,-0.00111678,-0.01433479,-0.00326190,-0.01561782,-0.01596966,0.00739795,-0.00175343,-0.00464409,-0.00615435,-0.02382499,-0.02189932,-0.00276674,-0.00445461,-0.03236293,-0.00070992,0.00463768,-0.02379407,-0.02651063,0.00926256,0.00808361,-0.03516883,-0.02312160,0.00262275,-0.00086843,0.00772442,-0.05219521,-0.00233756,-0.01236338,0.00453106,-0.00245148,-0.01187490,-0.00512821,-0.03571926,-0.02105263,0.01003810,-0.00747314,-0.04181075,-0.01429711,-0.00887322,-0.01625504,-0.00107331,-0.01343792,0.01440410,-0.00882639,-0.01493022,-0.01530815,0.00486867,-0.00213382,-0.00513390,-0.01075961,-0.02265861,0.01494477,-0.01405362,-0.05472081,-0.02529602,-0.01533694,0.00209984,-0.04036384,-0.00745156,-0.03065838,0.01220340,-0.01866282,0.00866551,0.00377123,-0.01224257,-0.01539101,-0.00405563,-0.01259742,0.00683091,-0.02049378,-0.00934429,-0.01541646,-0.01968214,-0.00796313,0.00550912,0.00246086,-0.04235074,-0.01518096
33,-0.01274720,-0.01268537,-0.00856073,-0.02104487,-0.01291335,-0.01134620,-0.00404921,-0.00239578,0.00187703,-0.00940866,-0.00513299,-0.00960918,-0.02054465,-0.00021303,-0.01439801,-0.00881997,-0.00081355,-0.01235524,-0.02443721,-0.01198137,-0.02358025,-0.01633987,-0.00634737,-0.00997119,-0.03925417,-0.00670667,-0.02780601,-0.02036451,-0.01802393,-0.00645150,-0.02407649,0.00571320,-0.00596421,-0.02759049,-0.02775762,0.00669318,0.00061474,-0.00715929,-0.00360779,-0.00873275,-0.07208284,-0.00580341,-0.02568067,-0.05610236,0.00093376,-0.03593328,-0.02476664,-0.01942994,-0.00539429,0.00194515,-0.00391990,0.00626030,-0.00040380,0.00547059,-0.00313121,-0.01194091,0.00501999,-0.02936631,-0.03104994,-0.01136757,0.03884048,-0.01159580,0.00618691,0.01423319,-0.01895735,0.03153153,-0.02173006,0.00328002,-0.00582852,-0.01750941,0.00499089,-0.04743794,-0.07351077,-0.00560610,-0.02361545,-0.01897286,-0.00060087,-0.01057082,-0.05929685,-0.01900365,-0.01605603,-0.01017367,-0.00322194,0.00198919,-0.02861019
34,0.00905035,-0.00025215,0.00917431,-0.00663939,0.00024453,0.00878548,-0.00781861,0.00992635,0.02606493,0.02656695,-0.00844278,0.00291072,0.00540010,-0.00798637,-0.00825128,-0.00321844,-0.01347150,0.00978121,-0.00738352,-0.00306906,-0.02414970,-0.00842602,0.00348432,0.00760967,0.00663943,0.00687041,0.00541357,0.00305704,0.01475779,-0.00151332,-0.00338440,-0.00984662,0.00800000,-0.00285208,-0.01903340,0.01628449,0.00798014,0.00437783,0.00517330,-0.00638993,0.00042918,-0.01546881,-0.02159663,0.00660410,0.03520119,-0.03129373,-0.00378232,-0.00240458,0.00149129,0.02387886,0.01531354,0.01637197,0.00504948,-0.00932686,-0.00283460,0.00583005,-0.01637221,-0.00159236,0.00958044,0.00270959,0.01100152,0.00428305,-0.00636465,-0.01364363,-0.00724638,-0.01164483,0.00220964,0.00459464,-0.02854026,0.00507995,-0.00212043,0.02117496,0.01550388,0.00014691,0.00635188,-0.00104538,-0.00869471,0.02317554,0.00377591,-0.00831783,0.00358946,0.00016902,0.00723424,-0.00488674,0.00266599
35,0.00370741,0.00689011,0.01684492,-0.02164096,0.00513385,0.00328815,0.00614657,0.00253646,-0.00334618,-0.00719617,-0.01040681,0.00204234,0.00071023,-0.00311292,0.00518246,0.01880362,0.03661465,0.00435005,0.03906547,-0.00090102,-0.00303071,-0.00349616,-0.00057870,-0.01821413,0.03221715,-0.00841176,0.00103991,0.03657262,0.00139135,-0.01226927,-0.06032172,0.00884490,-0.01865079,-0.00705198,0.01426669,0.00237039,-0.01157106,-0.00538439,0.00257288,0.01669428,0.00643501,0.00125991,-0.00084626,0.00759669,-0.01123460,-0.00866710,-0.00604370,-0.02581236,-0.01313276,-0.00758438,0.04297270,0.00048325,-0.03275723,-0.00910069,-0.02082053,-0.00218567,0.00771112,0.00000000,-0.02388743,-0.00814670,0.00996456,0.01353607,0.00895663,0.00699522,0.00060827,-0.02319588,-0.02382702,0.00919123,0.02556805,-0.01027426,0.01000897,0.04126231,-0.01706331,-0.00165248,-0.01221372,0.00156971,-0.01164798,0.00144578,-0.01589129,-0.01213994,-0.01886262,0.00753047,0.03312675,-0.03591101,0.00177260
36,-0.00845949,-0.01693092,-0.02129897,-0.02348597,-0.02553812,-0.00714046,-0.00266291,-0.00648324,0.00320487,-0.00018008,0.00047801,0.00010727,-0.00807310,-0.00226123,-0.01438202,-0.00410137,-0.00188188,-0.01616925,-0.00201502,-0.00311888,0.02988856,-0.01539811,-0.01679213,-0.00520362,0.02260998,-0.03072907,-0.01959924,0.01243280,0.00320891,-0.01411009,0.02986210,0.01653950,0.01192883,0.01241619,-0.01669167,-0.01433044,-0.00955050,-0.01907754,0.00154050,-0.01817052,-0.02301790,-0.01376758,0.01912761,-0.01713502,-0.00656216,-0.01841303,0.00717181,0.00244292,-0.01632619,-0.01834161,0.00230247,0.00322009,-0.00311656,0.00570068,-0.00918007,-0.00766056,-0.01035834,-0.00956938,-0.00201140,-0.00434306,0.02910337,-0.00256129,-0.00537999,0.00113815,-0.01580547,-0.00075386,0.02900503,0.01163493,-0.01354840,-0.01272499,-0.01954275,-0.03630817,-0.01918684,-0.00209663,-0.01271327,-0.04099024,-0.00641974,-0.00802053,-0.00530463,-0.04491118,-0.02850478,0.01805126,0.00259672,-0.01098449,0.02123357
37,0.02271080,0.00749938,0.01988178,0.01085312,0.01472607,0.00523643,0.01382127,0.04408722,0.02814516,0.02368516,0.03010033,-0.01662546,-0.01457830,0.01475838,0.01431683,0.00730056,0.02654097,0.02928650,0.01551553,-0.00248790,0.00516527,0.00415718,0.01001178,0.02410735,0.00648882,0.00410062,0.02053262,0.03128112,0.00461664,0.00163581,0.05208237,0.00778555,0.05894106,0.03026735,0.03261492,0.00590183,0.01741817,0.01576873,0.00802961,-0.00536316,-0.01003490,0.01425998,-0.00457095,0.01499303,-0.00403670,0.04669366,0.00750774,0.02065173,0.00474231,0.01284547,0.04803933,-0.00192585,0.02771988,-0.01432869,0.05772886,0.00402449,0.01206978,0.03542673,0.03107155,0.01369185,-0.01191384,0.01265591,0.01071021,0.00748755,0.02100062,-0.00829876,0.01879164,-0.00439372,0.04128291,0.01017553,0.01716561,0.00935815,0.01164415,0.00890174,0.00406818,-0.01768351,0.02582903,0.01503881,0.06305388,0.00573166,0.03002487,0.02183964,0.00839288,0.02655717,0.00618812
38,-0.00563984,0.03524049,0.00289779,0.00598556,0.00086090,0.00559820,0.01332301,0.01310976,0.01553750,0.03862057,0.02365492,0.01047115,0.00272282,0.01648437,0.02253002,-0.00929185,0.01801356,-0.01342083,-0.00999371,0.00767108,0.00611651,0.01197634,0.00174927,0.01332445,-0.00453677,0.00060953,0.01234397,-0.01448226,-0.00338091,0.01049385,-0.02404986,0.02248231,0.00924528,-0.01404628,0.01034355,0.01655223,-0.00366862,0.01500693,-0.01152542,0.01727073,-0.01278096,0.00961965,0.02330759,-0.01236688,0.00675510,0.00180505,0.03268802,0.02543774,0.03289823,0.01056879,-0.00696020,0.00996945,-0.00141959,-0.00750811,0.01946545,0.00592751,0.02916240,0.01866252,0.02980942,0.03452432,0.00320721,-0.00579605,0.00476321,0.04120623,0.00000000,0.01065044,0.01969233,-0.01475355,-0.00226150,-0.00931755,-0.01021430,-0.00996071,-0.00920810,-0.00029227,0.00746718,-0.00038391,0.00282508,-0.01258563,0.00361490,0.00721098,0.02815395,0.00057438,-0.01433775,0.02837863,0.02103321
39,0.01736987,-0.01267580,-0.00971894,0.00282622,0.00245761,0.01766499,-0.01498242,-0.00872705,-0.00743146,-0.00732678,-0.02673312,-0.01327713,0.00502353,-0.00470818,0.00199096,-0.00056274,0.01627229,-0.00756398,0.00406944,0.00978780,0.00705275,-0.00253251,-0.00291036,-0.02498356,-0.02182778,-0.01504630,0.01923603,-0.00310229,0.00675184,-0.00529835,-0.02005576,-0.01094874,-0.01271266,0.00019317,0.00548446,0.02421284,0.01595613,0.00815702,0.00051486,-0.00115133,-0.12187500,0.01062738,0.00598314,-0.01600000,0.00353788,0.00579151,-0.00457504,-0.01083614,0.00134397,-0.04392470,0.04917906,-0.01608024,-0.00771730,0.01271553,-0.00565470,0.00852492,-0.02516748,-0.02137405,0.00632711,-0.01378792,-0.03144349,-0.02495901,0.01257064,-0.00037371,0.00241984,0.04177644,-0.00033361,0.01018794,-0.02296456,-0.00610066,-0.00639367,-0.01061793,-0.04228625,0.00040200,0.00864161,-0.00648662,0.00980603,-0.04614392,-0.01242282,-0.01397229,-0.01514126,-0.00251775,0.00351293,-0.00228682,-0.01108300
40,-0.00452971,-0.00452695,-0.00106101,0.01505544,-0.00686443,0.00021907,-0.02762688,-0.00895568,-0.03185566,-0.01642562,-0.02141527,0.00098457,0.00666457,-0.00964490,0.00490155,-0.00506751,0.00368714,-0.01402440,-0.01010629,-0.02124264,-0.01690416,0.00283189,-0.01342674,0.01708249,-0.00441393,-0.01546169,0.00055903,0.00343952,0.00222462,-0.01738104,-0.01734581,-0.00228718,-0.03654611,-0.00931872,0.00181818,-0.01915054,-0.01389338,-0.00025262,0.00359851,0.01042547,0.03101169,0.00732468,-0.01547716,0.00353482,-0.00784099,0.00268714,-0.01490920,-0.00998914,-0.00711300,0.00377884,-0.00483502,0.00048544,0.00450266,0.00460916,0.00583456,-0.00490889,-0.01792348,-0.01248050,-0.01854763,-0.01359993,0.00530626,0.00149477,0.00426088,-0.00130846,0.00784550,-0.00903179,-0.01082725,0.01947497,0.00378908,0.00537084,0.01710316,0.01344124,0.02426007,-0.00505957,-0.00464626,0.00330740,0.00368919,0.01234777,-0.00022330,0.00608971,0.00981364,0.00848099,-0.00239949,0.00855826,-0.00511634
41,-0.00186663,0.00254210,0.00743494,-0.02232127,-0.00259195,0.01130559,-0.02649641,-0.03323633,-0.01971167,0.01205864,-0.02521408,-0.00710379,0.00102885,-0.00522770,0.00579986,-0.00396187,-0.01255145,-0.00169038,0.00265870,0.00493267,-0.02161653,-0.00321340,-0.00236686,-0.00861878,0.00591133,0.01023934,-0.00257012,-0.00122419,-0.00430874,0.00108095,0.00009340,0.00472239,-0.02181604,-0.00726192,-0.00235935,0.00910831,-0.00153115,-0.00151790,-0.00102459,0.01110149,-0.00345168,-0.00647948,0.00576646,-0.02571328,-0.00729033,-0.00893313,-0.00223799,0.01164457,0.00229763,0.00317020,-0.02514557,0.01213003,-0.01874491,-0.00332224,-0.00521330,-0.00055347,-0.00567376,-0.00947867,-0.02146060,-0.01035295,-0.01625036,-0.02182836,-0.00644290,-0.00265778,-0.01736527,-0.00109369,0.00352363,-0.01010588,-0.00562318,-0.01348257,-0.00727020,-0.02350531,-0.01847466,-0.00106478,0.00009932,-0.01262945,-0.01430763,-0.02990810,0.00513699,0.02875102,-0.00680279,-0.01009161,0.00087312,-0.03060694,-0.00550998
42,-0.01472825,-0.00882971,-0.02187665,0.02129886,-0.03007054,-0.01724973,-0.00524676,-0.00617871,-0.02273768,-0.02130122,-0.00683260,-0.02344512,-0.01157387,-0.00234754,-0.00589774,-0.01420440,0.00151567,0.00185293,-0.01134922,-0.01850109,0.00878736,0.00195379,-0.02550415,-0.00624164,-0.01052889,-0.00833230,-0.02272014,0.03096911,-0.02271910,-0.01921689,0.02456108,0.00392443,-0.04339964,-0.00623496,0.00291068,-0.00453624,0.00184050,-0.00227941,-0.00529869,-0.00699292,-0.00940129,-0.02528986,0.00962392,0.00361533,-0.00160454,-0.00321916,-0.01102494,-0.01349926,-0.05043822,-0.02784910,0.00003804,-0.02269096,-0.04651163,0.00444426,-0.01719811,-0.01394072,-0.00228245,-0.01594896,-0.04533552,0.00761091,-0.01318124,0.00514972,-0.02562210,-0.01730286,-0.02193784,-0.01861314,0.02304733,-0.00417820,-0.01464071,-0.00421179,-0.00497532,-0.00775111,-0.02750965,-0.00001835,-0.02560495,-0.00945233,-0.01648767,-0.03461936,-0.02836827,-0.01719846,0.01467725,-0.00837404,0.02243477,-0.03125945,-0.00529426
43,-0.01791445,-0.02030676,-0.00080841,-0.01511049,-0.00586884,-0.00326031,-0.02736113,0.00334768,-0.00775529,-0.00683162,-0.02702703,-0.00822899,-0.00393327,-0.01267412,0.00777821,-0.01440907,-0.01344844,0.00119090,0.00075115,-0.00503938,-0.07317038,-0.01408863,-0.00486914,-0.02848811,-0.03662460,-0.01329320,-0.00199468,-0.02155822,-0.01009725,-0.01025997,-0.03062620,-0.01595455,-0.01848351,0.00158087,-0.00544168,0.01297312,0.00030643,-0.01929423,-0.01374806,-0.00217436,-0.02247752,-0.02602037,-0.02663602,-0.02557637,-0.00154531,-0.01433923,-0.01330053,0.00048871,-0.01576479,-0.02214547,0.00977707,0.00392413,-0.01633275,-0.00331857,-0.03206910,0.01340528,-0.01372605,-0.04376013,0.00634322,-0.01127555,-0.00607929,-0.02637571,-0.01433834,-0.01955542,-0.00996885,-0.00409074,-0.00978531,-0.00393641,-0.01202988,0.00837290,-0.00887695,-0.01322249,-0.03970223,0.01497829,-0.01506684,-0.01181887,-0.05079355,-0.04388938,0.00586980,0.02509786,-0.02282182,-0.01575743,-0.02030045,-0.00871204,0.00321822
44,-0.02585166,0.00726513,-0.02103560,-0.01229615,-0.02130390,0.00202891,-0.02830029,-0.01890690,-0.01308021,-0.01679968,-0.03737374,0.00181929,0.00512890,-0.00739328,-0.00732571,0.01325522,-0.01457309,-0.02798287,0.01795659,0.00050259,-0.07518808,-0.00944422,-0.03119266,-0.00507966,-0.07243771,-0.01042196,-0.01233660,-0.01328473,-0.02704264,-0.01715332,-0.01297602,0.00244815,-0.00770383,-0.02259051,-0.01915010,0.00133124,0.00091828,0.00103546,-0.00557588,0.00144424,-0.02401635,-0.00374017,-0.01680789,-0.01959335,0.00891475,-0.00982962,-0.01566152,-0.01184552,0.00375189,-0.02264700,-0.02136156,-0.00016287,-0.00619880,-0.01617242,-0.01652700,-0.00887888,-0.00908476,-0.07118644,-0.01362862,-0.02901228,-0.00727946,-0.03858897,-0.02316512,-0.00428516,-0.03209566,-0.00858850,-0.02282448,-0.00629702,-0.01440269,-0.00667694,-0.01218753,-0.00029051,-0.01085271,-0.01004943,0.00162114,-0.03207085,0.01341916,-0.06904273,-0.01826449,-0.00404313,-0.02401404,0.01233110,-0.00504468,0.00651008,-0.06983344
45,-0.00471234,0.00578977,-0.00743802,-0.00872574,0.01993181,0.00072685,0.03575166,0.01651822,-0.00307174,-0.01278142,-0.03567681,-0.00975695,0.01837887,0.01104978,0.00711646,-0.00403997,0.00859721,-0.00503087,0.00115853,-0.00054099,-0.01887316,-0.02041631,0.00883838,0.01369227,-0.01689283,0.00616491,-0.00288426,-0.00303752,-0.00682661,0.01381368,-0.01952939,-0.00258041,0.01229243,0.01201050,0.01673485,-0.02163742,0.01100848,0.01060230,-0.00052614,0.00667317,0.01204188,0.00107263,0.02663182,0.01319759,0.00349758,0.00939775,0.01622734,0.00599376,-0.00761918,0.00446429,-0.00435017,-0.00472390,-0.00779684,0.07348874,0.02011834,0.00156803,0.01541012,-0.04744526,-0.00086356,0.00588278,0.00898165,0.04115143,0.02438892,0.00856808,0.02795839,-0.02485876,0.00090563,0.01096936,0.02648243,-0.00379180,0.00109039,0.01870687,0.00574713,-0.00214004,0.00688729,0.00874104,-0.02221571,0.00681499,-0.01821831,-0.00270636,-0.00741565,-0.00743137,-0.00776232,0.02280092,0.02918159
